DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL,LOCALITZACIO,LATITUD,LONGITUD
05/04/2023,3,Alt Penedès,82883,Torrelles de Foix,0.03,0.0,0.0,0.03,"Torrelles de Foix, Alt Penedès, Catalunya",41.387735,1.5723453
06/04/2023,18,Garrigues,250061,"Albagés, l'",0.48,0.0,0.0,0.48,"Albagés, l', Garrigues, Catalunya",41.448483,0.7389506
07/04/2023,21,Maresme,82819,Teià,0.01,0.0,0.0,0.01,"Teià, Maresme, Catalunya",41.4994081,2.3205426
07/04/2023,23,Noguera,250352,"Sentiu de Sió, la",0.35,0.7,0.0,1.05,"Sentiu de Sió, la, Noguera, Catalunya",41.8211344,0.8826682
07/04/2023,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.0,0.24,0.0,0.24,"Santa Margarida i els Monjos, Alt Penedès, Catalunya",41.3213389,1.6623519
07/04/2023,4,Alt Urgell,251850,Ribera d'Urgellet,0.02,0.0,0.0,0.02,"Ribera d'Urgellet, Alt Urgell, Catalunya",42.2861046,1.4187688
07/04/2023,10,Baix Empordà,171997,Torroella de Montgrí,0.0,0.04,0.0,0.04,"Torroella de Montgrí, Baix Empordà, Catalunya",42.040982,3.1262041
08/04/2023,22,Montsià,431362,Sant Carles de la Ràpita,0.0,0.68,0.0,0.68,"Sant Carles de la Ràpita, Montsià, Catalunya",40.6178149,0.5885016
08/04/2023,40,Vallès Occidental,81206,Matadepera,0.03,0.0,0.0,0.03,"Matadepera, Vallès Occidental, Catalunya",41.6012311,2.0275199
08/04/2023,41,Vallès Oriental,82021,Sant Celoni,0.02,0.0,0.0,0.02,"Sant Celoni, Vallès Oriental, Catalunya",41.6895041,2.4914526
08/04/2023,1,Alt Camp,430918,Mont-ral,0.0,0.06,0.0,0.06,"Mont-ral, Alt Camp, Catalunya",41.2871207,1.0965746
09/04/2023,24,Osona,172121,Vidrà,0.04,0.0,0.0,0.04,"Vidrà, Osona, Catalunya",42.1228239,2.3106778
09/04/2023,11,Baix Llobregat,81477,Olesa de Montserrat,0.0,0.04,0.0,0.04,"Olesa de Montserrat, Baix Llobregat, Catalunya",41.543053,1.8931874
10/04/2023,29,Priorat,431747,"Vilella Baixa, la",0.0,0.02,0.0,0.02,"Vilella Baixa, la, Priorat, Catalunya",41.229676,0.7353127
11/04/2023,40,Vallès Occidental,80543,Castellbisbal,0.0,0.1,0.0,0.1,"Castellbisbal, Vallès Occidental, Catalunya",41.4765136,1.9832978
11/04/2023,15,Cerdanya,251272,Lles de Cerdanya,0.0,0.06,0.0,0.06,"Lles de Cerdanya, Cerdanya, Catalunya",42.3903804,1.6875851
12/04/2023,40,Vallès Occidental,80543,Castellbisbal,0.05,0.0,0.0,0.05,"Castellbisbal, Vallès Occidental, Catalunya",41.4765136,1.9832978
12/04/2023,5,Alta Ribagorça,250432,"Vall de Boí, la",0.02,0.0,0.0,0.02,"Vall de Boí, la, Alta Ribagorça, Catalunya",42.5040046,0.79537
12/04/2023,13,Barcelonès,82457,Santa Coloma de Gramenet,0.0,0.1,0.0,0.1,"Santa Coloma de Gramenet, Barcelonès, Catalunya",41.4515626,2.2083371
12/04/2023,13,Barcelonès,80193,Barcelona,0.0,0.0,0.0,0.0,"Barcelona, Barcelonès, Catalunya",41.3825802,2.177073
13/04/2023,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.0,0.01,0.0,0.01,"Santa Perpètua de Mogoda, Vallès Occidental, Catalunya",41.5328106,2.1823309
13/04/2023,41,Vallès Oriental,81593,Parets del Vallès,0.0,0.4,0.0,0.4,"Parets del Vallès, Vallès Oriental, Catalunya",41.5729887,2.2329289
13/04/2023,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,1.5,1.09,1.72,2.59,"Vandellòs i l'Hospitalet de l'Infant, Baix Camp, Catalunya",40.9985238,0.8493534
13/04/2023,40,Vallès Occidental,81878,Sabadell,0.72,0.0,0.0,0.72,"Sabadell, Vallès Occidental, Catalunya",41.5421013,2.1138977
13/04/2023,21,Maresme,80351,Calella,0.2,0.0,0.0,0.2,"Calella, Maresme, Catalunya",41.6132925,2.6576102
14/04/2023,26,Pallars Sobirà,250390,Baix Pallars,0.0,0.04,0.0,0.04,"Baix Pallars, Pallars Sobirà, Catalunya",42.3386268,1.0139824
14/04/2023,41,Vallès Oriental,80057,"Ametlla del Vallès, l'",0.3,0.06,0.0,0.36,"Ametlla del Vallès, l', Vallès Oriental, Catalunya",41.6434428,2.268344
14/04/2023,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0.0,0.05,0.0,0.05,"Vandellòs i l'Hospitalet de l'Infant, Baix Camp, Catalunya",40.9985238,0.8493534
15/04/2023,1,Alt Camp,431613,Valls,0.85,0.0,0.0,0.85,"Valls, Alt Camp, Catalunya",41.2835355,1.2458562
15/04/2023,34,Selva,170950,Lloret de Mar,0.04,0.0,0.0,0.04,"Lloret de Mar, Selva, Catalunya",41.6973503,2.8392392
15/04/2023,3,Alt Penedès,82883,Torrelles de Foix,0.0,0.02,0.0,0.02,"Torrelles de Foix, Alt Penedès, Catalunya",41.387735,1.5723453
15/04/2023,23,Noguera,250024,Àger,0.0,0.0,0.0,0.0,"Àger, Noguera, Catalunya",42.0000879,0.7632247
15/04/2023,33,Segrià,251023,"Granja d'Escarp, la",38.19,86.12,11.43,124.31,"Granja d'Escarp, la, Segrià, Catalunya",41.4187382,0.3475385
16/04/2023,2,Alt Empordà,171387,Portbou,1.96,133.12,0.2,135.08,"Portbou, Alt Empordà, Catalunya",42.4274333,3.1588785
16/04/2023,9,Baix Ebre,431554,Tortosa,0.03,0.0,0.0,0.03,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
16/04/2023,42,Moianès,80348,Calders,0.18,0.0,0.0,0.18,"Calders, Moianès, Catalunya",41.7892144,1.9916386
17/04/2023,9,Baix Ebre,431554,Tortosa,0.27,0.0,0.0,0.27,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
17/04/2023,11,Baix Llobregat,81141,Martorell,0.14,1.31,0.18,1.45,"Martorell, Baix Llobregat, Catalunya",41.4769177,1.9283971
17/04/2023,14,Berguedà,80229,Berga,0.0,0.02,0.0,0.02,"Berga, Berguedà, Catalunya",42.1011456,1.8454758
17/04/2023,9,Baix Ebre,431554,Tortosa,0.0,0.08,0.0,0.08,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
18/04/2023,9,Baix Ebre,431331,Roquetes,0.0,0.48,0.0,0.48,"Roquetes, Baix Ebre, Catalunya",40.8203657,0.5019225
20/04/2023,11,Baix Llobregat,81691,"Prat de Llobregat, el",0.0,2.13,0.38,2.13,"Prat de Llobregat, el, Baix Llobregat, Catalunya",41.3307921,2.0930187
20/04/2023,23,Noguera,251500,Oliola,0.0,0.0,0.0,0.0,"Oliola, Noguera, Catalunya",41.8766861,1.1746466
21/04/2023,40,Vallès Occidental,81252,Montcada i Reixac,0.0,1.09,0.0,1.09,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
21/04/2023,35,Solsonès,251484,Odèn,0.41,0.0,0.0,0.41,"Odèn, Solsonès, Catalunya",42.1288885,1.4503494
22/04/2023,26,Pallars Sobirà,250390,Baix Pallars,0.0,0.0,0.0,0.0,"Baix Pallars, Pallars Sobirà, Catalunya",42.3386268,1.0139824
22/04/2023,13,Barcelonès,80193,Barcelona,0.0,0.06,0.0,0.06,"Barcelona, Barcelonès, Catalunya",41.3825802,2.177073
23/04/2023,6,Anoia,83020,Vilanova del Camí,0.0,0.0,0.0,0.0,"Vilanova del Camí, Anoia, Catalunya",41.5714336,1.6361449
23/04/2023,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.3,0.21,0.0,0.51,"Santa Margarida i els Monjos, Alt Penedès, Catalunya",41.3213389,1.6623519
23/04/2023,21,Maresme,82845,Tordera,0.0,0.04,0.0,0.04,"Tordera, Maresme, Catalunya",41.6977173,2.7172987
24/04/2023,29,Priorat,430496,Cornudella de Montsant,0.0,0.15,0.05,0.15,"Cornudella de Montsant, Priorat, Catalunya",41.2656573,0.9042039
24/04/2023,40,Vallès Occidental,82798,Terrassa,0.01,0.0,0.0,0.01,"Terrassa, Vallès Occidental, Catalunya",41.5629623,2.0100492
24/04/2023,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.0,0.0,0.0,0.0,"Sant Feliu de Guíxols, Baix Empordà, Catalunya",41.7838827,3.0283195
25/04/2023,3,Alt Penedès,80654,Castellví de la Marca,0.25,0.0,0.0,0.25,"Castellví de la Marca, Alt Penedès, Catalunya",41.3375741,1.6026645
26/04/2023,37,Terra Alta,430228,Batea,0.0,0.03,0.0,0.03,"Batea, Terra Alta, Catalunya",41.094279,0.3125499
27/04/2023,33,Segrià,250788,Corbins,0.0,0.9,0.0,0.9,"Corbins, Segrià, Catalunya",41.6905677,0.6930804
27/04/2023,2,Alt Empordà,171328,Peralada,0.0,0.0,0.0,0.0,"Peralada, Alt Empordà, Catalunya",42.3085047,3.0089916
27/04/2023,10,Baix Empordà,172044,Ullà,0.0,0.12,0.0,0.12,"Ullà, Baix Empordà, Catalunya",42.0500542,3.1073899
28/04/2023,35,Solsonès,251116,Guixers,0.0,0.0,0.0,0.0,"Guixers, Solsonès, Catalunya",42.1435607,1.6678083
28/04/2023,41,Vallès Oriental,82021,Sant Celoni,0.06,0.0,0.0,0.06,"Sant Celoni, Vallès Oriental, Catalunya",41.6895041,2.4914526
29/04/2023,40,Vallès Occidental,81878,Sabadell,0.0,0.01,0.0,0.01,"Sabadell, Vallès Occidental, Catalunya",41.5421013,2.1138977
29/04/2023,11,Baix Llobregat,89058,"Palma de Cervelló, la",1.04,0.43,0.0,1.47,"Palma de Cervelló, la, Baix Llobregat, Catalunya",41.4016048,1.9767617
30/04/2023,42,Moianès,80641,Castellterçol,0.01,0.0,0.0,0.01,"Castellterçol, Moianès, Catalunya",41.7503071,2.1230793
30/04/2023,9,Baix Ebre,430069,Aldover,0.0,0.0,0.0,0.0,"Aldover, Baix Ebre, Catalunya",40.8800537,0.4985119
30/04/2023,23,Noguera,250156,Algerri,0.15,0.06,0.0,0.21,"Algerri, Noguera, Catalunya",41.81505,0.6384169
30/04/2023,32,Segarra,250557,Biosca,0.0,0.03,0.0,0.03,"Biosca, Segarra, Catalunya",41.6739964,1.2696853
01/05/2023,6,Anoia,82861,"Torre de Claramunt, la",0.03,0.0,0.0,0.03,"Torre de Claramunt, la, Anoia, Catalunya",41.5349561,1.6655769
01/05/2023,23,Noguera,250156,Algerri,10.4,12.01,9.58,22.41,"Algerri, Noguera, Catalunya",41.81505,0.6384169
01/05/2023,4,Alt Urgell,259084,Fígols i Alinyà,0.01,0.2,0.0,0.21,"Fígols i Alinyà, Alt Urgell, Catalunya",42.2068675,1.3889096
02/05/2023,10,Baix Empordà,171100,Mont-ras,0.01,0.0,0.04,0.01,"Mont-ras, Baix Empordà, Catalunya",41.9080196,3.144796
03/05/2023,10,Baix Empordà,171175,Palafrugell,0.17,0.0,0.0,0.17,"Palafrugell, Baix Empordà, Catalunya",41.9183618,3.1619905
03/05/2023,33,Segrià,251207,Lleida,0.0,0.28,0.0,0.28,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
03/05/2023,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,1.86,0.34,0.38,2.2,"Vandellòs i l'Hospitalet de l'Infant, Baix Camp, Catalunya",40.9985238,0.8493534
03/05/2023,20,Gironès,171557,Salt,0.0,0.0,0.0,0.0,"Salt, Gironès, Catalunya",41.9741672,2.7949886
05/05/2023,18,Garrigues,251692,"Pobla de Cérvoles, la",0.0,0.11,0.0,0.11,"Pobla de Cérvoles, la, Garrigues, Catalunya",41.3701499,0.9184567
05/05/2023,11,Baix Llobregat,82009,Sant Boi de Llobregat,0.0,0.37,0.0,0.37,"Sant Boi de Llobregat, Baix Llobregat, Catalunya",41.3459033,2.0413673
06/05/2023,32,Segarra,251919,Sanaüja,0.85,4.28,1.35,5.13,"Sanaüja, Segarra, Catalunya",41.8759341,1.3117652
06/05/2023,41,Vallès Oriental,82567,Santa Maria de Martorelles,0.0,0.0,0.0,0.0,"Santa Maria de Martorelles, Vallès Oriental, Catalunya",41.5198085,2.2537044
06/05/2023,18,Garrigues,250292,Arbeca,0.0,0.12,0.0,0.12,"Arbeca, Garrigues, Catalunya",41.5413249,0.9242319
07/05/2023,14,Berguedà,80996,Guardiola de Berguedà,0.0,0.0,0.0,0.0,"Guardiola de Berguedà, Berguedà, Catalunya",42.2338584,1.8792389
07/05/2023,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.62,0.0,0.0,0.62,"Sant Sadurní d'Anoia, Alt Penedès, Catalunya",41.4244663,1.7863949
07/05/2023,41,Vallès Oriental,81810,"Roca del Vallès, la",0.0,0.01,0.0,0.01,"Roca del Vallès, la, Vallès Oriental, Catalunya",41.5874771,2.3253831
08/05/2023,30,Ribera d'Ebre,430607,Flix,0.0,0.08,0.0,0.08,"Flix, Ribera d'Ebre, Catalunya",41.2340447,0.5545786
08/05/2023,3,Alt Penedès,82270,Sant Martí Sarroca,0.0,0.37,0.0,0.37,"Sant Martí Sarroca, Alt Penedès, Catalunya",41.3854214,1.6108158
08/05/2023,14,Berguedà,80996,Guardiola de Berguedà,0.02,0.0,0.0,0.02,"Guardiola de Berguedà, Berguedà, Catalunya",42.2338584,1.8792389
09/05/2023,11,Baix Llobregat,82080,Sant Esteve Sesrovires,1.95,0.17,0.07,2.12,"Sant Esteve Sesrovires, Baix Llobregat, Catalunya",41.4932429,1.8747348
10/05/2023,9,Baix Ebre,430069,Aldover,0.36,0.36,0.68,0.72,"Aldover, Baix Ebre, Catalunya",40.8800537,0.4985119
12/05/2023,12,Baix Penedès,430304,Bonastre,18.74,17.99,21.53,36.73,"Bonastre, Baix Penedès, Catalunya",41.2211883,1.4385518
12/05/2023,11,Baix Llobregat,82896,Torrelles de Llobregat,0.01,0.0,0.0,0.01,"Torrelles de Llobregat, Baix Llobregat, Catalunya",41.3565232,1.9816276
12/05/2023,8,Baix Camp,430094,Alforja,0.0,0.65,0.25,0.65,"Alforja, Baix Camp, Catalunya",41.2099763,0.9735531
12/05/2023,6,Anoia,81859,Rubió,0.01,0.0,0.0,0.01,"Rubió, Anoia, Catalunya",41.6442397,1.5701167
12/05/2023,18,Garrigues,250061,"Albagés, l'",0.37,4.1,2.75,4.47,"Albagés, l', Garrigues, Catalunya",41.448483,0.7389506
15/05/2023,9,Baix Ebre,439044,"Aldea, l'",0.0,0.04,0.0,0.04,"Aldea, l', Baix Ebre, Catalunya",40.7535866,0.6145466
15/05/2023,40,Vallès Occidental,82798,Terrassa,0.01,0.01,0.0,0.02,"Terrassa, Vallès Occidental, Catalunya",41.5629623,2.0100492
15/05/2023,2,Alt Empordà,171328,Peralada,1.3,1.02,16.47,2.32,"Peralada, Alt Empordà, Catalunya",42.3085047,3.0089916
16/05/2023,22,Montsià,430043,Alcanar,0.0,0.3,0.0,0.3,"Alcanar, Montsià, Catalunya",40.5438634,0.4793334
17/05/2023,7,Bages,82779,Talamanca,0.0,0.0,0.0,0.0,"Talamanca, Bages, Catalunya",41.736093,1.9780786
17/05/2023,42,Moianès,82589,Santa Maria d'Oló,0.0,0.02,0.0,0.02,"Santa Maria d'Oló, Moianès, Catalunya",41.8742425,2.0358546
17/05/2023,4,Alt Urgell,259062,"Valls d'Aguilar, les",0.06,0.0,0.0,0.06,"Valls d'Aguilar, les, Alt Urgell, Catalunya",42.2993872,1.2847177
17/05/2023,33,Segrià,250365,Aspa,0.0,1.64,1.05,1.64,"Aspa, Segrià, Catalunya",41.4954721,0.6739097
17/05/2023,7,Bages,82188,Sant Joan de Vilatorrada,0.0,0.0,0.0,0.0,"Sant Joan de Vilatorrada, Bages, Catalunya",41.7422073,1.803625
17/05/2023,7,Bages,81402,Navarcles,0.0,0.0,0.0,0.0,"Navarcles, Bages, Catalunya",41.7531567,1.9033612
18/05/2023,9,Baix Ebre,439060,"Ampolla, l'",0.0,0.02,0.0,0.02,"Ampolla, l', Baix Ebre, Catalunya",40.8003612,0.6714546
18/05/2023,30,Ribera d'Ebre,430607,Flix,0.0,0.09,0.0,0.09,"Flix, Ribera d'Ebre, Catalunya",41.2340447,0.5545786
18/05/2023,11,Baix Llobregat,81234,Molins de Rei,0.11,0.0,0.0,0.11,"Molins de Rei, Baix Llobregat, Catalunya",41.4138087,2.0159626
18/05/2023,13,Barcelonès,80193,Barcelona,0.01,0.0,0.0,0.01,"Barcelona, Barcelonès, Catalunya",41.3825802,2.177073
18/05/2023,29,Priorat,430555,Falset,0.15,0.0,0.0,0.15,"Falset, Priorat, Catalunya",41.1450982,0.8181162
19/05/2023,18,Garrigues,250812,"Espluga Calba, l'",0.07,0.33,1.62,0.4,"Espluga Calba, l', Garrigues, Catalunya",41.4958498,1.0039347
19/05/2023,17,Garraf,82704,Sitges,0.05,0.0,0.0,0.05,"Sitges, Garraf, Catalunya",41.2366707,1.8228136
19/05/2023,21,Maresme,82845,Tordera,0.02,0.0,0.0,0.02,"Tordera, Maresme, Catalunya",41.6977173,2.7172987
21/05/2023,41,Vallès Oriental,82107,Sant Feliu de Codines,0.0,0.0,0.0,0.0,"Sant Feliu de Codines, Vallès Oriental, Catalunya",41.6885036,2.1646769
21/05/2023,23,Noguera,252206,Térmens,1.9,0.0,0.04,1.9,"Térmens, Noguera, Catalunya",41.7184579,0.7631282
21/05/2023,9,Baix Ebre,431042,"Perelló, el",2.29,0.61,0.07,2.9,"Perelló, el, Baix Ebre, Catalunya",40.8265276,0.7386556
21/05/2023,6,Anoia,81192,Masquefa,0.0,0.01,0.0,0.01,"Masquefa, Anoia, Catalunya",41.5026351,1.8110722
21/05/2023,8,Baix Camp,430810,Maspujols,0.0,0.24,0.0,0.24,"Maspujols, Baix Camp, Catalunya",41.1817965,1.0457853
23/05/2023,10,Baix Empordà,170486,Castell-Platja d'Aro,0.0,0.0,0.0,0.0,"Castell-Platja d'Aro, Baix Empordà, Catalunya",41.8186608,3.044996
24/05/2023,30,Ribera d'Ebre,431508,Tivissa,0.03,0.0,0.0,0.03,"Tivissa, Ribera d'Ebre, Catalunya",41.0416528,0.7331448
24/05/2023,22,Montsià,430770,Mas de Barberans,0.0,0.04,0.48,0.04,"Mas de Barberans, Montsià, Catalunya",40.7345687,0.3727136
24/05/2023,26,Pallars Sobirà,252081,Soriguera,0.0,0.0,0.0,0.0,"Soriguera, Pallars Sobirà, Catalunya",42.3848227,1.1834819
27/05/2023,21,Maresme,82140,Vilassar de Dalt,0.0,0.01,0.0,0.01,"Vilassar de Dalt, Maresme, Catalunya",41.5163595,2.3592879
27/05/2023,13,Barcelonès,80193,Barcelona,0.0,0.08,0.0,0.08,"Barcelona, Barcelonès, Catalunya",41.3825802,2.177073
29/05/2023,9,Baix Ebre,431554,Tortosa,0.9,0.0,0.0,0.9,"Tortosa, Baix Ebre, Catalunya",40.8110158,0.5209333
29/05/2023,40,Vallès Occidental,81568,Palau-solità i Plegamans,0.0,0.0,0.0,0.0,"Palau-solità i Plegamans, Vallès Occidental, Catalunya",41.5873942,2.1806823
29/05/2023,2,Alt Empordà,170773,Garriguella,0.17,0.0,1.56,0.17,"Garriguella, Alt Empordà, Catalunya",42.3446368,3.0642397
30/05/2023,6,Anoia,81192,Masquefa,0.02,0.0,0.0,0.02,"Masquefa, Anoia, Catalunya",41.5026351,1.8110722
30/05/2023,40,Vallès Occidental,83008,Viladecavalls,0.0,0.0,0.0,0.0,"Viladecavalls, Vallès Occidental, Catalunya",41.5563969,1.9553173
30/05/2023,6,Anoia,80288,Cabrera d'Anoia,0.0,0.0,0.0,0.0,"Cabrera d'Anoia, Anoia, Catalunya",41.4773537,1.7041083
30/05/2023,2,Alt Empordà,170600,Darnius,0.0,0.05,0.0,0.05,"Darnius, Alt Empordà, Catalunya",42.3665352,2.8337409
30/05/2023,6,Anoia,81043,"Llacuna, la",0.04,0.0,0.0,0.04,"Llacuna, la, Anoia, Catalunya",41.4834893,1.5536357
02/06/2023,30,Ribera d'Ebre,431508,Tivissa,0.71,0.0,0.0,0.71,"Tivissa, Ribera d'Ebre, Catalunya",41.0416528,0.7331448
04/06/2023,29,Priorat,430496,Cornudella de Montsant,0.0,0.0,0.0,0.0,"Cornudella de Montsant, Priorat, Catalunya",41.2656573,0.9042039
05/06/2023,7,Bages,80180,Balsareny,0.04,0.0,0.0,0.04,"Balsareny, Bages, Catalunya",41.8631839,1.8755997
05/06/2023,7,Bages,81918,Sallent,0.0,0.0,0.0,0.0,"Sallent, Bages, Catalunya",41.8259065,1.8948758
05/06/2023,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.03,0.0,0.03,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
07/06/2023,41,Vallès Oriental,81154,Martorelles,0.0,0.0,0.0,0.0,"Martorelles, Vallès Oriental, Catalunya",41.52851,2.2374755
08/06/2023,37,Terra Alta,430228,Batea,1.04,0.0,0.04,1.04,"Batea, Terra Alta, Catalunya",41.094279,0.3125499
08/06/2023,7,Bages,80180,Balsareny,0.07,0.0,0.0,0.07,"Balsareny, Bages, Catalunya",41.8631839,1.8755997
10/06/2023,3,Alt Penedès,82732,Subirats,0.0,0.03,0.0,0.03,"Subirats, Alt Penedès, Catalunya",41.3951601,1.8112496
10/06/2023,41,Vallès Oriental,82943,Vallgorguina,0.0,0.0,0.0,0.0,"Vallgorguina, Vallès Oriental, Catalunya",41.6473229,2.5100384
10/06/2023,7,Bages,82423,Marganell,0.14,0.0,0.0,0.14,"Marganell, Bages, Catalunya",41.640666,1.7900194
10/06/2023,11,Baix Llobregat,81234,Molins de Rei,0.0,0.0,0.0,0.0,"Molins de Rei, Baix Llobregat, Catalunya",41.4138087,2.0159626
11/06/2023,29,Priorat,431573,Ulldemolins,0.0,0.0,0.0,0.0,"Ulldemolins, Priorat, Catalunya",41.3222886,0.8746276
12/06/2023,40,Vallès Occidental,81846,Rubí,0.0,0.0,0.0,0.0,"Rubí, Vallès Occidental, Catalunya",41.4936194,2.0319476
13/06/2023,1,Alt Camp,430017,Aiguamúrcia,0.0,0.0,0.0,0.0,"Aiguamúrcia, Alt Camp, Catalunya",41.329339,1.3570334
13/06/2023,30,Ribera d'Ebre,430607,Flix,0.0,0.0,0.0,0.0,"Flix, Ribera d'Ebre, Catalunya",41.2340447,0.5545786
14/06/2023,40,Vallès Occidental,82384,Sant Quirze del Vallès,0.0,0.0,0.0,0.0,"Sant Quirze del Vallès, Vallès Occidental, Catalunya",41.530143,2.0820052
16/06/2023,6,Anoia,81614,Piera,0.07,0.1,0.0,0.17,"Piera, Anoia, Catalunya",41.5216923,1.7526335
16/06/2023,10,Baix Empordà,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",0.15,0.0,5.65,0.15,"Cruïlles, Monells i Sant Sadurní de l'Heura, Baix Empordà, Catalunya",41.9558251,3.0114014
18/06/2023,29,Priorat,430555,Falset,0.0,0.0,0.0,0.0,"Falset, Priorat, Catalunya",41.1450982,0.8181162
19/06/2023,34,Selva,171595,Sant Feliu de Buixalleu,0.3,0.0,0.0,0.3,"Sant Feliu de Buixalleu, Selva, Catalunya",41.7913017,2.5861463
22/06/2023,11,Baix Llobregat,82444,Santa Coloma de Cervelló,0.0,0.08,0.0,0.08,"Santa Coloma de Cervelló, Baix Llobregat, Catalunya",41.3687006,2.0174512
22/06/2023,11,Baix Llobregat,82444,Santa Coloma de Cervelló,0.0,0.06,3.32,0.06,"Santa Coloma de Cervelló, Baix Llobregat, Catalunya",41.3687006,2.0174512
23/06/2023,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.05,0.0,0.05,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
23/06/2023,14,Berguedà,80168,Bagà,0.0,0.0,0.0,0.0,"Bagà, Berguedà, Catalunya",42.2527659,1.8625903
23/06/2023,10,Baix Empordà,170221,"Bisbal d'Empordà, la",0.0,0.04,0.0,0.04,"Bisbal d'Empordà, la, Baix Empordà, Catalunya",41.952658,3.0493023
23/06/2023,7,Bages,82628,Sant Vicenç de Castellet,0.01,0.0,0.0,0.01,"Sant Vicenç de Castellet, Bages, Catalunya",41.6669999,1.8625559
23/06/2023,10,Baix Empordà,171997,Torroella de Montgrí,0.0,0.01,0.0,0.01,"Torroella de Montgrí, Baix Empordà, Catalunya",42.040982,3.1262041
24/06/2023,28,Pla de l'Estany,172180,Vilademuls,0.26,0.64,7.7,0.9,"Vilademuls, Pla de l'Estany, Catalunya",42.138644,2.8879149
25/06/2023,40,Vallès Occidental,81878,Sabadell,0.0,0.02,0.0,0.02,"Sabadell, Vallès Occidental, Catalunya",41.5421013,2.1138977
25/06/2023,34,Selva,172333,Vilobí d'Onyar,0.0,0.05,0.0,0.05,"Vilobí d'Onyar, Selva, Catalunya",41.8882291,2.7423246
25/06/2023,33,Segrià,251207,Lleida,0.0,0.05,0.0,0.05,"Lleida, Segrià, Catalunya",41.6147605,0.6267842
25/06/2023,6,Anoia,81192,Masquefa,0.0,0.0,0.0,0.0,"Masquefa, Anoia, Catalunya",41.5026351,1.8110722
25/06/2023,41,Vallès Oriental,80961,Granollers,0.0,0.0,0.0,0.0,"Granollers, Vallès Oriental, Catalunya",41.6079555,2.2876008
26/06/2023,35,Solsonès,251462,Navès,0.0,0.0,0.0,0.0,"Navès, Solsonès, Catalunya",41.9911068,1.639612
26/06/2023,1,Alt Camp,431135,"Pont d'Armentera, el",10.75,9.35,2.52,20.1,"Pont d'Armentera, el, Alt Camp, Catalunya",41.3845526,1.3609804
26/06/2023,7,Bages,82299,Sant Mateu de Bages,0.16,0.0,0.0,0.16,"Sant Mateu de Bages, Bages, Catalunya",41.7969781,1.7327386
28/06/2023,23,Noguera,250371,"Avellanes i Santa Linya, les",0.0,0.0,0.0,0.0,"Avellanes i Santa Linya, les, Noguera, Catalunya",41.9286757,0.8003329
28/06/2023,34,Selva,171805,Santa Coloma de Farners,0.0,0.0,0.0,0.0,"Santa Coloma de Farners, Selva, Catalunya",41.8603109,2.6659047
28/06/2023,41,Vallès Oriental,82482,Santa Eulàlia de Ronçana,0.0,0.0,0.0,0.0,"Santa Eulàlia de Ronçana, Vallès Oriental, Catalunya",41.6523952,2.229264
28/06/2023,40,Vallès Occidental,81252,Montcada i Reixac,0.0,0.01,0.0,0.01,"Montcada i Reixac, Vallès Occidental, Catalunya",41.4823115,2.1869985
28/06/2023,23,Noguera,250371,"Avellanes i Santa Linya, les",0.06,0.0,0.0,0.06,"Avellanes i Santa Linya, les, Noguera, Catalunya",41.9286757,0.8003329
29/06/2023,10,Baix Empordà,171100,Mont-ras,0.09,0.74,0.34,0.83,"Mont-ras, Baix Empordà, Catalunya",41.9080196,3.144796
29/06/2023,29,Priorat,430764,Marçà,0.0,0.0,0.0,0.0,"Marçà, Priorat, Catalunya",41.1281164,0.8006603
29/06/2023,6,Anoia,82573,Santa Maria de Miralles,0.0,0.0,0.0,0.0,"Santa Maria de Miralles, Anoia, Catalunya",41.5004287,1.5282249
29/06/2023,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.01,0.0,0.0,0.01,"Sant Feliu de Guíxols, Baix Empordà, Catalunya",41.7838827,3.0283195
29/06/2023,7,Bages,80594,Castellfollit del Boix,0.0,0.0,0.0,0.0,"Castellfollit del Boix, Bages, Catalunya",41.6657331,1.6847457
30/06/2023,41,Vallès Oriental,80410,Canovelles,0.0,0.0,0.0,0.0,"Canovelles, Vallès Oriental, Catalunya",41.6173948,2.28288
